 2.7578	  0.0001	 -0.0012
 2.7656	  0.0000	 -0.0011
 2.7734	 -0.0000	 -0.0010
 2.7812	 -0.0001	 -0.0009
 2.7891	 -0.0002	 -0.0007
 2.7969	 -0.0002	 -0.0006
 2.8047	 -0.0003	 -0.0004
 2.8125	 -0.0003	 -0.0003
 2.8203	 -0.0004	 -0.0001
 2.8281	 -0.0005	  0.0000
 2.8359	 -0.0005	  0.0002
 2.8438	 -0.0005	  0.0003
 2.8516	 -0.0006	  0.0005
 2.8594	 -0.0006	  0.0006
 2.8672	 -0.0006	  0.0008
 2.8750	 -0.0006	  0.0009
 2.8828	 -0.0007	  0.0010
 2.8906	 -0.0007	  0.0012
 2.8984	 -0.0007	  0.0013
 2.9062	 -0.0007	  0.0014
 2.9141	 -0.0007	  0.0015
 2.9219	 -0.0007	  0.0016
 2.9297	 -0.0007	  0.0016
 2.9375	 -0.0006	  0.0017
 2.9453	 -0.0006	  0.0017
 2.9531	 -0.0006	  0.0017
 2.9609	 -0.0006	  0.0017
 2.9688	 -0.0006	  0.0017
 2.9766	 -0.0005	  0.0017
 2.9844	 -0.0005	  0.0016
 2.9922	 -0.0005	  0.0015
 3.0000	 -0.0005	  0.0014
 3.0078	 -0.0004	  0.0013
 3.0156	 -0.0004	  0.0011
 3.0234	 -0.0004	  0.0010
 3.0312	 -0.0003	  0.0008
 3.0391	 -0.0003	  0.0006
 3.0469	 -0.0003	  0.0004
 3.0547	 -0.0002	  0.0002
 3.0625	 -0.0002	  0.0000
 3.0703	 -0.0001	 -0.0002
 3.0781	 -0.0001	 -0.0004
 3.0859	 -0.0001	 -0.0005
 3.0938	 -0.0000	 -0.0007
 3.1016	 -0.0000	 -0.0009
 3.1094	  0.0000	 -0.0011
 3.1172	  0.0001	 -0.0012
 3.1250	  0.0001	 -0.0014
 3.1328	  0.0001	 -0.0015
 3.1406	  0.0002	 -0.0016
 3.1484	  0.0002	 -0.0017
 3.1562	  0.0003	 -0.0018
 3.1641	  0.0003	 -0.0019
 3.1719	  0.0004	 -0.0019
 3.1797	  0.0004	 -0.0020
 3.1875	  0.0004	 -0.0020
 3.1953	  0.0005	 -0.0020
 3.2031	  0.0005	 -0.0020
 3.2109	  0.0006	 -0.0020
 3.2188	  0.0006	 -0.0020
 3.2266	  0.0007	 -0.0019
 3.2344	  0.0007	 -0.0019
 3.2422	  0.0007	 -0.0018
 3.2500	  0.0007	 -0.0018
 3.2578	  0.0008	 -0.0017
 3.2656	  0.0008	 -0.0016
 3.2734	  0.0008	 -0.0015
 3.2812	  0.0008	 -0.0015
 3.2891	  0.0008	 -0.0014
 3.2969	  0.0008	 -0.0013
 3.3047	  0.0008	 -0.0012
 3.3125	  0.0008	 -0.0011
 3.3203	  0.0008	 -0.0010
 3.3281	  0.0008	 -0.0009
 3.3359	  0.0007	 -0.0008
 3.3438	  0.0007	 -0.0007
 3.3516	  0.0007	 -0.0006
 3.3594	  0.0006	 -0.0005
 3.3672	  0.0006	 -0.0005
 3.3750	  0.0005	 -0.0004
 3.3828	  0.0004	 -0.0004
 3.3906	  0.0004	 -0.0003
 3.3984	  0.0003	 -0.0002
 3.4062	  0.0002	 -0.0002
 3.4141	  0.0002	 -0.0001
 3.4219	  0.0001	 -0.0001
 3.4297	  0.0000	 -0.0000
 3.4375	 -0.0000	  0.0001
 3.4453	 -0.0001	  0.0001
 3.4531	 -0.0002	  0.0002
 3.4609	 -0.0002	  0.0003
 3.4688	 -0.0003	  0.0004
 3.4766	 -0.0004	  0.0005
 3.4844	 -0.0004	  0.0005
 3.4922	 -0.0005	  0.0006
 3.5000	 -0.0005	  0.0006
 3.5078	 -0.0006	  0.0007
 3.5156	 -0.0006	  0.0007
 3.5234	 -0.0007	  0.0007
 3.5312	 -0.0007	  0.0008
 3.5391	 -0.0007	  0.0008
 3.5469	 -0.0007	  0.0007
 3.5547	 -0.0007	  0.0007
 3.5625	 -0.0007	  0.0007
 3.5703	 -0.0008	  0.0007
 3.5781	 -0.0007	  0.0007
 3.5859	 -0.0007	  0.0006
 3.5938	 -0.0007	  0.0006
 3.6016	 -0.0007	  0.0006
 3.6094	 -0.0007	  0.0005
 3.6172	 -0.0007	  0.0005
 3.6250	 -0.0007	  0.0004
 3.6328	 -0.0006	  0.0004
 3.6406	 -0.0006	  0.0003
 3.6484	 -0.0006	  0.0002
 3.6562	 -0.0006	  0.0001
 3.6641	 -0.0005	  0.0001
 3.6719	 -0.0005	 -0.0001
 3.6797	 -0.0005	 -0.0002
 3.6875	 -0.0004	 -0.0003
 3.6953	 -0.0004	 -0.0004
 3.7031	 -0.0003	 -0.0005
 3.7109	 -0.0003	 -0.0006
 3.7188	 -0.0003	 -0.0007
 3.7266	 -0.0002	 -0.0008
 3.7344	 -0.0002	 -0.0009
 3.7422	 -0.0002	 -0.0010
 3.7500	 -0.0001	 -0.0010
 3.7578	 -0.0001	 -0.0010
 3.7656	 -0.0001	 -0.0011
 3.7734	 -0.0001	 -0.0010
 3.7812	 -0.0000	 -0.0010
 3.7891	  0.0000	 -0.0010
 3.7969	  0.0000	 -0.0010
 3.8047	  0.0001	 -0.0009
 3.8125	  0.0001	 -0.0008
 3.8203	  0.0001	 -0.0007
 3.8281	  0.0002	 -0.0007
 3.8359	  0.0002	 -0.0006
 3.8438	  0.0002	 -0.0005
 3.8516	  0.0003	 -0.0004
